playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
abadfe01,2023,1,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotan01,2023,1,CIN,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotan01,2024,1,CIN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotan01,2025,1,CIN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbotco01,2023,1,WAS,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abelmi01,2025,1,PHI,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abelmi01,2025,2,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abnerph01,2025,1,ARI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abramcj01,2023,1,WAS,NL,151,563,83,138,28,6,18,64,47,4,32,118,2,13,3,3,7
abramcj01,2024,1,WAS,NL,138,541,79,133,29,6,20,65,31,12,40,128,3,16,1,4,4
abramcj01,2025,1,WAS,NL,144,580,92,149,35,5,19,60,31,3,37,125,1,14,1,3,5
abreual01,2023,1,NYA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreubr01,2023,1,HOU,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreubr01,2024,1,HOU,AL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreubr01,2025,1,HOU,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreujo02,2023,1,HOU,AL,141,540,62,128,23,1,18,90,0,1,42,130,1,6,0,6,16
abreujo02,2024,1,HOU,AL,35,113,10,14,2,0,2,7,0,0,4,28,0,2,0,1,4
abreuwi02,2023,1,BOS,AL,28,76,10,24,6,0,2,14,3,1,9,23,0,0,0,0,0
abreuwi02,2024,1,BOS,AL,132,399,59,101,33,2,15,58,8,3,40,125,0,3,0,5,7
abreuwi02,2025,1,BOS,AL,115,373,53,92,17,0,22,69,6,3,40,101,5,0,1,3,8
acevedo01,2023,1,OAK,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acostma02,2025,1,MIA,NL,19,54,7,11,1,0,3,5,1,2,6,17,0,1,0,0,0
actonga01,2023,1,OAK,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actonga01,2025,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acunalu01,2024,1,NYN,NL,14,39,6,12,2,1,3,6,0,1,1,6,0,0,0,0,1
acunalu01,2025,1,NYN,NL,95,175,30,41,7,0,0,8,16,1,13,37,0,2,2,1,6
acunaro01,2023,1,ATL,NL,158,643,149,217,35,4,41,106,73,14,80,84,3,9,0,3,15
acunaro01,2024,1,ATL,NL,49,192,38,48,8,1,4,15,16,3,27,53,0,3,0,0,4
acunaro01,2025,1,ATL,NL,95,338,74,98,12,1,21,42,9,1,71,102,4,3,0,0,5
adamewi01,2023,1,MIL,NL,149,553,73,120,29,2,24,80,5,3,71,165,1,6,0,6,12
adamewi01,2024,1,MIL,NL,161,610,93,153,33,0,32,112,21,4,74,173,3,1,0,3,12
adamewi01,2025,1,SFN,NL,160,591,94,133,22,2,30,87,12,4,80,179,2,5,0,9,9
adamja01,2023,1,TBA,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamja01,2024,1,TBA,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamja01,2024,2,SDN,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamja01,2025,1,SDN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsau02,2023,1,ARI,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsau02,2024,1,OAK,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsjo03,2023,1,LAA,AL,17,39,1,5,0,0,0,1,1,2,0,16,0,0,0,1,0
adamsjo03,2024,1,LAA,AL,11,35,4,8,0,0,1,4,2,0,3,12,0,0,0,0,1
adamsjo03,2025,1,BAL,AL,10,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
adamsri03,2023,1,WAS,NL,44,143,8,39,13,2,4,21,0,0,11,45,0,2,1,1,5
adamsri03,2024,1,WAS,NL,41,116,10,26,5,1,2,8,1,0,10,35,1,2,0,2,4
adamsri03,2025,1,WAS,NL,83,263,29,49,8,0,8,24,1,0,18,110,0,5,0,0,6
adamstr01,2025,1,MIN,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adcocty01,2023,1,SEA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adcocty01,2024,1,NYN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adcocty01,2025,1,NYN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adelljo01,2023,1,LAA,AL,16,58,7,12,3,1,3,6,1,0,4,25,0,0,0,0,1
adelljo01,2024,1,LAA,AL,130,405,54,84,15,2,20,62,15,10,35,126,1,7,0,3,9
adelljo01,2025,1,LAA,AL,152,526,63,124,18,1,37,98,5,1,33,151,0,10,0,1,10
adonjo01,2023,1,WAS,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adonjo01,2024,1,WAS,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adriaeh01,2023,1,ATL,NL,5,10,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
adriaeh01,2024,1,LAA,AL,8,26,4,5,1,0,1,2,0,0,2,11,0,0,0,0,1
agnosza01,2025,1,COL,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aguiaju01,2024,1,CIN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aguilje01,2023,1,OAK,AL,36,104,8,23,2,0,5,9,0,0,8,31,2,1,0,1,3
ahmedni01,2023,1,ARI,NL,72,198,14,42,10,1,2,17,5,1,12,52,0,0,0,0,0
ahmedni01,2024,1,SFN,NL,52,155,13,36,6,1,1,15,1,1,10,35,0,1,3,3,6
ahmedni01,2024,2,LAN,NL,17,48,6,11,0,0,1,2,1,0,1,14,0,0,0,0,0
ahmedni01,2024,3,SDN,NL,2,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
ahmedni01,2025,1,TEX,AL,5,9,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1
akinke01,2023,1,BAL,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akinke01,2024,1,BAL,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akinke01,2025,1,BAL,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alberha01,2023,1,CHA,AL,30,82,11,18,5,0,3,16,0,0,4,13,0,1,2,1,1
albieoz01,2023,1,ATL,NL,148,596,96,167,30,5,33,109,13,1,46,107,2,8,0,8,9
albieoz01,2024,1,ATL,NL,99,399,52,100,29,1,10,53,8,1,27,65,0,5,0,4,6
albieoz01,2025,1,ATL,NL,157,603,74,145,23,2,16,74,14,3,55,94,2,4,0,5,9
alcaljo01,2023,1,MIN,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcaljo01,2024,1,MIN,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcaljo01,2025,1,MIN,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcaljo01,2025,2,BOS,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcaljo01,2025,3,SLN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcanke01,2024,1,CHN,NL,3,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
alcanke01,2025,1,CHN,NL,10,11,2,4,0,0,0,1,1,0,1,4,0,0,0,0,0
alcansa01,2023,1,MIA,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcansa01,2025,1,MIA,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcanse01,2025,1,SFN,NL,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
aldegsa01,2024,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldegsa01,2025,1,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexabl01,2024,1,ARI,NL,61,166,19,41,7,0,3,21,3,1,15,49,0,3,1,0,1
alexabl01,2025,1,ARI,NL,74,230,31,53,12,1,7,28,4,6,22,86,0,10,3,1,5
alexacj01,2024,1,KCA,AL,4,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
alexacj01,2025,1,ATH,AL,6,17,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0
alexaja01,2025,1,ATH,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexaja01,2025,2,HOU,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexasc01,2023,1,SFN,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexasc01,2024,1,OAK,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexasc01,2025,1,COL,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexasc01,2025,2,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexaty01,2023,1,DET,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexaty01,2024,1,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexaty01,2025,1,MIL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexaty01,2025,2,CHA,AL,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfarjo01,2023,1,COL,NL,10,31,2,5,4,0,1,4,0,0,0,12,0,1,0,0,2
alfarjo01,2023,2,BOS,AL,8,17,0,2,0,0,0,0,0,0,2,3,0,1,0,0,1
alfarjo01,2025,1,WAS,NL,14,39,3,10,2,0,0,3,1,0,0,14,0,0,0,0,0
allarko01,2023,1,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allarko01,2024,1,PHI,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allarko01,2025,1,CLE,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allengr01,2023,1,NYA,AL,22,23,6,5,1,1,1,1,3,1,2,10,0,2,1,0,0
allengr01,2025,1,BAL,AL,7,14,1,0,0,0,0,0,0,1,0,5,0,0,0,0,2
allenlo01,2024,1,ARI,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenlo02,2023,1,CLE,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenlo02,2024,1,CLE,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenlo02,2025,1,CLE,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenni02,2023,1,OAK,AL,106,303,29,67,4,2,4,20,5,1,17,52,0,1,6,2,8
allenni02,2024,1,OAK,AL,41,97,6,17,4,0,1,4,0,0,5,20,0,0,3,0,0
allenni02,2025,1,ATL,NL,135,371,32,82,11,0,0,22,8,7,31,99,0,3,8,3,8
almonab01,2023,1,NYN,NL,8,15,1,1,1,0,0,0,0,0,1,8,0,0,0,0,0
almonye01,2023,1,LAN,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almonye01,2024,1,CHN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alonspe01,2023,1,NYN,NL,153,568,92,123,21,2,46,118,4,1,65,151,6,21,0,4,17
alonspe01,2024,1,NYN,NL,162,608,91,146,31,0,34,88,3,0,70,172,4,13,0,4,14
alonspe01,2025,1,NYN,NL,162,624,87,170,41,1,38,126,1,2,61,162,5,15,0,9,23
altavda01,2024,1,KCA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altavda01,2025,1,CHA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altuvjo01,2023,1,HOU,AL,89,360,76,112,21,2,17,51,14,2,44,71,0,5,0,1,9
altuvjo01,2024,1,HOU,AL,153,628,94,185,31,0,20,65,22,7,47,119,2,7,0,0,15
altuvjo01,2025,1,HOU,AL,155,588,80,156,24,1,26,77,10,6,55,109,5,4,1,6,20
aluja01,2023,1,WAS,NL,51,159,14,36,2,1,2,16,5,1,10,42,0,3,1,2,2
alvaran01,2025,1,WAS,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarar01,2024,1,OAK,AL,16,37,7,9,1,0,0,2,1,0,2,8,0,0,0,0,1
alvared01,2024,1,NYN,NL,13,9,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0
alvarel01,2025,1,ATH,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarfr01,2023,1,NYN,NL,123,382,51,80,12,0,25,63,2,0,34,110,0,6,0,1,14
alvarfr01,2024,1,NYN,NL,100,308,39,73,14,2,11,47,1,1,30,86,0,2,0,2,7
alvarfr01,2025,1,NYN,NL,76,246,32,63,12,1,11,32,0,0,27,73,0,4,0,0,6
alvarjo03,2023,1,PHI,NL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarjo03,2024,1,PHI,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarjo03,2025,1,PHI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarna01,2024,1,ATL,NL,8,30,1,3,0,0,0,0,0,0,0,10,0,2,0,0,1
alvarna01,2025,1,ATL,NL,58,188,18,44,12,0,2,15,0,0,12,49,0,5,2,1,1
alvaryo01,2023,1,HOU,AL,114,410,77,120,24,1,31,97,0,0,69,92,5,13,0,4,7
alvaryo01,2024,1,HOU,AL,147,552,88,170,34,2,35,86,6,0,69,95,16,10,0,4,14
alvaryo01,2025,1,HOU,AL,48,165,17,45,8,0,6,27,1,1,28,33,5,0,0,6,1
alzolad01,2023,1,CHN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alzolad01,2024,1,CHN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amadoad01,2024,1,COL,NL,10,35,1,6,1,0,0,0,1,0,1,6,0,0,0,0,1
amadoad01,2025,1,COL,NL,41,113,5,20,7,0,1,10,1,1,11,27,0,1,3,0,2
amayaja01,2023,1,MIA,NL,4,9,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0
amayaja01,2024,1,HOU,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amayaja01,2024,2,CHA,AL,23,67,4,12,1,0,0,3,1,0,4,28,0,0,0,0,3
amayaja01,2025,1,CHA,AL,37,66,7,7,1,0,0,8,2,0,3,16,0,0,1,3,1
amayami01,2023,1,CHN,NL,53,131,17,28,4,0,5,18,0,0,12,40,0,11,1,1,2
amayami01,2024,1,CHN,NL,117,328,32,76,13,2,8,47,0,0,23,62,0,4,5,3,5
amayami01,2025,1,CHN,NL,28,96,14,27,9,0,4,25,0,0,4,22,0,1,1,1,0
anderbr06,2023,1,MIL,NL,96,318,38,72,12,3,9,40,1,3,36,108,0,4,0,3,10
anderbr06,2024,1,ATL,NL,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
anderch01,2023,1,TBA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01,2023,2,COL,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01,2024,1,BOS,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01,2024,2,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andergr01,2023,1,TEX,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andergr01,2024,1,TEX,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andergr01,2025,1,MIL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderia01,2025,1,LAA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderju01,2024,1,CHA,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderni01,2023,1,ATL,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderni01,2024,1,KCA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderni01,2025,1,COL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andersh01,2024,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andersh01,2024,2,MIA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andersh01,2025,1,LAA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderti01,2023,1,CHA,AL,123,493,52,121,18,2,1,25,13,2,26,122,0,3,0,2,15
anderti01,2024,1,MIA,NL,65,234,16,50,3,0,0,9,4,4,7,68,0,0,0,0,6
anderti01,2025,1,LAA,AL,31,83,8,17,3,0,0,3,1,1,3,29,0,3,1,0,1
anderty01,2023,1,LAA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderty01,2024,1,LAA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderty01,2025,1,LAA,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrecl02,2023,1,MIL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrecl02,2024,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrima01,2024,1,MIA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andruel01,2023,1,CHA,AL,112,374,39,94,20,1,6,44,12,4,25,71,1,4,1,2,11
andujmi01,2023,1,PIT,NL,30,84,9,21,7,0,4,18,2,0,6,13,0,0,0,0,1
andujmi01,2024,1,OAK,AL,75,302,31,86,14,1,4,30,3,2,13,42,0,3,0,1,10
andujmi01,2025,1,ATH,AL,60,218,22,65,10,1,6,27,1,0,11,30,1,0,0,2,5
andujmi01,2025,2,CIN,NL,34,103,14,37,7,0,4,17,0,0,6,19,0,1,0,0,3
anthoro01,2025,1,BOS,AL,71,257,48,75,18,1,8,32,4,1,40,84,0,5,0,1,2
antonte01,2023,1,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antonte01,2024,1,CIN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arandjo01,2023,1,TBA,AL,34,87,13,20,4,1,2,13,0,0,13,31,1,2,0,1,1
arandjo01,2024,1,TBA,AL,44,128,22,30,7,0,6,14,0,0,12,32,0,2,0,1,2
arandjo01,2025,1,TBA,AL,106,370,56,117,22,0,14,59,0,2,41,107,3,8,0,3,9
arauzjo01,2023,1,NYN,NL,27,59,3,8,0,0,3,9,0,0,5,18,0,0,2,0,1
arciaor01,2023,1,ATL,NL,139,488,66,129,25,0,17,65,1,0,39,102,0,3,0,3,14
arciaor01,2024,1,ATL,NL,157,551,50,120,24,0,17,46,2,0,41,128,1,2,1,7,16
arciaor01,2025,1,ATL,NL,14,31,1,6,1,0,0,1,0,0,1,8,0,0,0,0,0
arciaor01,2025,2,COL,NL,62,172,12,35,6,1,3,12,0,1,9,39,0,0,0,1,4
arenano01,2023,1,SLN,NL,144,560,71,149,26,2,26,93,3,3,41,101,5,3,0,8,21
arenano01,2024,1,SLN,NL,152,578,70,157,23,0,16,71,2,2,44,92,2,5,0,7,15
arenano01,2025,1,SLN,NL,107,401,48,95,18,1,12,52,3,0,28,49,4,3,0,4,10
ariasga01,2023,1,CLE,AL,122,315,36,66,15,0,10,26,3,4,28,113,0,1,0,1,9
ariasga01,2024,1,CLE,AL,53,153,15,34,9,1,3,15,5,2,6,53,0,1,0,1,4
ariasga01,2025,1,CLE,AL,129,432,44,95,25,2,11,54,8,4,27,162,1,7,1,4,8
ariaslu01,2025,1,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2023,1,TBA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2024,1,TBA,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2024,2,SLN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2024,3,CHN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2025,1,TEX,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arozara01,2023,1,TBA,AL,151,551,95,140,19,3,23,83,22,10,80,156,1,18,0,5,10
arozara01,2024,1,TBA,AL,100,350,45,74,19,0,15,37,16,7,45,101,0,11,0,3,3
arozara01,2024,2,SEA,AL,54,199,32,46,14,0,5,23,4,3,28,68,0,11,0,1,4
arozara01,2025,1,SEA,AL,160,613,95,146,32,1,27,76,31,6,64,191,2,27,0,5,9
arraelu01,2023,1,MIA,NL,147,574,71,203,30,3,10,69,3,2,35,34,10,4,1,3,18
arraelu01,2024,1,MIA,NL,33,137,22,41,8,1,0,5,0,0,8,11,0,2,1,0,5
arraelu01,2024,2,SDN,NL,117,500,61,159,24,2,4,41,9,3,16,18,3,6,1,1,13
arraelu01,2025,1,SDN,NL,154,620,66,181,30,4,8,61,11,4,34,21,0,2,12,7,12
arrigsp01,2024,1,HOU,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrigsp01,2025,1,HOU,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroych01,2023,1,BOS,AL,66,195,23,47,16,0,3,24,1,3,7,45,0,1,1,2,8
ashbyaa01,2024,1,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashbyaa01,2025,1,MIL,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashcrbr01,2025,1,PIT,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashcrgr01,2023,1,CIN,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashcrgr01,2024,1,CIN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashcrgr01,2025,1,CIN,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assadja01,2023,1,CHN,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assadja01,2024,1,CHN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assadja01,2025,1,CHN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avansdr01,2025,1,ATH,AL,7,15,1,2,0,0,0,0,1,0,0,5,0,0,0,0,0
avansdr01,2025,2,MIL,NL,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
avilalu02,2025,1,KCA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilani01,2024,1,SFN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilape01,2023,1,SDN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilape01,2024,1,SDN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilape01,2024,2,CLE,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azocajo01,2023,1,SDN,NL,55,91,16,21,6,0,2,9,8,2,4,24,0,2,5,0,2
azocajo01,2024,1,SDN,NL,61,73,13,16,2,0,0,2,5,1,5,19,0,0,1,0,1
azocajo01,2025,1,NYN,NL,12,18,5,5,0,0,0,1,1,0,2,1,0,0,0,0,0
azocajo01,2025,2,ATL,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachala01,2024,1,MIA,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachala01,2025,1,MIA,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachmsa01,2023,1,LAA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachmsa01,2025,1,LAA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backhky01,2025,1,ARI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baddoak01,2023,1,DET,AL,112,312,40,68,13,1,11,34,14,3,42,89,2,0,2,1,4
baddoak01,2024,1,DET,AL,31,73,7,10,2,2,2,5,1,0,8,27,0,0,0,1,0
baddoak01,2025,1,DET,AL,7,17,0,2,1,0,0,1,1,0,1,5,0,0,0,0,0
baderha01,2023,1,NYA,AL,84,288,40,69,11,2,7,37,17,2,14,56,0,3,1,4,6
baderha01,2023,2,CIN,NL,14,31,4,5,1,0,0,3,3,1,3,3,0,0,0,0,1
baderha01,2024,1,NYN,NL,143,402,57,95,19,0,12,51,17,8,21,95,1,8,0,6,6
baderha01,2025,1,MIN,AL,96,271,31,70,13,0,12,38,10,4,27,81,0,7,0,2,3
baderha01,2025,2,PHI,NL,50,177,30,54,11,1,5,16,1,3,12,55,0,4,0,1,2
baeji01,2023,1,PIT,NL,111,334,54,77,17,2,2,32,24,9,30,92,0,2,3,2,4
baeji01,2024,1,PIT,NL,29,74,11,14,2,0,0,6,6,2,6,24,0,0,0,1,0
baeji01,2025,1,PIT,NL,13,20,4,1,0,0,0,0,4,1,5,9,0,0,0,0,0
baezja01,2023,1,DET,AL,135,510,58,113,18,4,9,59,12,0,24,125,0,9,0,3,12
baezja01,2024,1,DET,AL,80,272,25,50,12,0,6,37,8,1,12,69,1,2,0,3,10
baezja01,2025,1,DET,AL,126,417,55,107,17,3,12,57,5,1,10,109,0,6,0,3,8
bailepa01,2023,1,SFN,NL,97,326,29,76,18,1,7,48,1,0,21,100,0,3,2,1,8
bailepa01,2024,1,SFN,NL,121,401,46,94,16,1,8,46,4,0,39,100,0,0,1,7,10
bailepa01,2025,1,SFN,NL,135,409,47,91,18,3,6,55,1,0,30,133,0,3,4,6,7
bakerbr01,2023,1,BAL,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerbr01,2024,1,BAL,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerbr01,2025,1,BAL,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerbr01,2025,2,TBA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerda02,2024,1,WAS,NL,9,14,1,7,2,0,0,0,0,0,0,3,0,0,0,0,0
bakerlu01,2023,1,SLN,NL,33,86,9,18,3,0,2,10,0,0,13,31,0,0,0,0,1
bakerlu01,2024,1,SLN,NL,21,40,3,7,1,1,2,10,1,0,7,11,0,0,0,2,1
bakerlu01,2025,1,SLN,NL,19,34,3,8,3,0,0,2,0,0,7,10,0,0,0,0,3
balazjo02,2023,1,MIN,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baldwbr01,2024,1,CHA,AL,33,114,9,24,6,0,2,8,4,0,6,31,0,0,1,0,1
baldwbr01,2025,1,CHA,AL,103,300,32,72,15,1,11,38,5,0,21,86,0,1,4,2,9
baldwdr01,2025,1,ATL,NL,124,405,56,111,18,2,19,80,0,0,38,68,0,3,0,0,9
